image_id	width	height	aspect_ratio
2410	256	256	1.000000
2411	256	256	1.000000
2412	256	256	1.000000
2413	256	256	1.000000
2414	256	256	1.000000
2415	256	256	1.000000
2416	256	256	1.000000
2417	256	256	1.000000
2418	256	256	1.000000
2419	256	256	1.000000
2420	256	256	1.000000
2421	256	256	1.000000
2422	256	256	1.000000
2423	256	256	1.000000
2424	256	256	1.000000
2425	256	256	1.000000
2426	256	256	1.000000
2427	256	256	1.000000
2428	256	256	1.000000
2429	256	256	1.000000
2430	256	256	1.000000
2431	256	256	1.000000
2432	256	256	1.000000
2433	256	256	1.000000
2434	256	256	1.000000
2435	256	256	1.000000
2436	256	256	1.000000
2437	256	256	1.000000
2438	256	256	1.000000
2439	256	256	1.000000
2440	256	256	1.000000
2441	256	256	1.000000
2442	256	256	1.000000
2443	256	256	1.000000
2444	256	256	1.000000
2445	256	256	1.000000
2446	256	256	1.000000
2447	256	256	1.000000
2448	256	256	1.000000
2449	256	256	1.000000
2450	256	256	1.000000
2451	256	256	1.000000
2452	256	256	1.000000
2453	256	256	1.000000
2454	256	256	1.000000
2455	256	256	1.000000
2456	256	256	1.000000
2457	256	256	1.000000
2458	256	256	1.000000
2459	256	256	1.000000
2460	256	256	1.000000
2461	256	256	1.000000
2462	256	256	1.000000
2463	256	256	1.000000
2464	256	256	1.000000
2465	256	256	1.000000
2466	256	256	1.000000
2467	256	256	1.000000
2468	256	256	1.000000
2469	256	256	1.000000
2470	256	256	1.000000
2471	256	256	1.000000
2472	256	256	1.000000
2473	256	256	1.000000
2474	256	256	1.000000
2475	256	256	1.000000
2476	256	256	1.000000
2477	256	256	1.000000
2478	256	256	1.000000
2479	256	256	1.000000
2480	256	256	1.000000
2481	256	256	1.000000
2482	256	256	1.000000
2483	256	256	1.000000
2484	256	256	1.000000
2485	256	256	1.000000
2486	256	256	1.000000
2487	256	256	1.000000
2488	256	256	1.000000
2489	256	256	1.000000
